kind,source,symbol,guide,note
api,src/app/api/forms/types/[typeId]/route.ts,,docs/engineering/flows/forms.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/forms/types/route.ts,,docs/engineering/flows/forms.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/forms/upload/route.ts,,docs/engineering/flows/forms.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/accountant/[token]/route.ts,,docs/engineering/flows/onboarding-accountant.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/apply/route.ts,,docs/engineering/flows/recruitment.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/aso-clinics/route.ts,,docs/engineering/flows/onboarding-aso.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/aso/candidate/[token]/route.ts,,docs/engineering/flows/onboarding-aso.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/aso/clinic/[token]/route.ts,,docs/engineering/flows/onboarding-aso.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/bootstrap/route.ts,,docs/engineering/flows/recruitment.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/candidates/[id]/profile/route.ts,,docs/engineering/flows/recruitment.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/candidates/[id]/route.ts,,docs/engineering/flows/recruitment.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/candidates/route.ts,,docs/engineering/flows/recruitment.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/collaborators/[userId]/pdv-access/route.ts,,docs/engineering/flows/people-access.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/consents/image-voice/[employeeId]/route.ts,,docs/engineering/flows/consents.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/departments/[departmentId]/route.ts,,docs/engineering/flows/organization.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/departments/route.ts,,docs/engineering/flows/organization.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/employee-documents/access/route.ts,,docs/engineering/flows/employee-documents.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/employee-documents/analyze-upload/route.ts,,docs/engineering/flows/employee-documents.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/employee-documents/batches/route.ts,,docs/engineering/flows/employee-documents.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/employee-documents/cleanup/route.ts,,docs/engineering/flows/employee-documents.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/employee-documents/confirm/route.ts,,docs/engineering/flows/employee-documents.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/employee-documents/item/route.ts,,docs/engineering/flows/employee-documents.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/employee-documents/reanalyze/route.ts,,docs/engineering/flows/employee-documents.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/employee-documents/route.ts,,docs/engineering/flows/employee-documents.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/employee-documents/summary/route.ts,,docs/engineering/flows/employee-documents.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/employee-documents/visibility/route.ts,,docs/engineering/flows/employee-documents.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/functions/[functionId]/route.ts,,docs/engineering/flows/organization.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/functions/route.ts,,docs/engineering/flows/organization.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/integration-templates/[templateId]/publish/route.ts,,docs/engineering/flows/onboarding-training.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/integration-templates/[templateId]/route.ts,,docs/engineering/flows/onboarding-training.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/integration-templates/[templateId]/versions/[version]/route.ts,,docs/engineering/flows/onboarding-training.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/integration-templates/route.ts,,docs/engineering/flows/onboarding-training.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/integrations/pdvlegal/catalog/route.ts,,docs/engineering/flows/people-access.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/login-access/audit/route.ts,,docs/engineering/access-and-privacy.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/login-access/route.ts,,docs/engineering/access-and-privacy.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/navigation/route.ts,,docs/engineering/flows/recruitment.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/onboarding/[id]/accountant-form/route.tsx,,docs/engineering/flows/onboarding-accountant.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/onboarding/[id]/accountant-workflow/route.ts,,docs/engineering/flows/onboarding-accountant.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/onboarding/[id]/aso-guide/route.tsx,,docs/engineering/flows/onboarding-aso.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/onboarding/[id]/aso-workflow/route.ts,,docs/engineering/flows/onboarding-aso.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/onboarding/[id]/integration/route.ts,,docs/engineering/flows/onboarding-training.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/onboarding/[id]/pj-workflow/route.ts,,docs/engineering/flows/onboarding-pj-workflow.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/onboarding/[id]/probation/route.ts,,docs/engineering/flows/onboarding-training.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/onboarding/[id]/route.ts,,docs/engineering/flows/onboarding-stage-control.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/onboarding/[id]/signature-documents/route.ts,,docs/engineering/flows/onboarding-signatures.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/onboarding/[id]/training/route.ts,,docs/engineering/flows/onboarding-training.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/onboarding/access-catalog/route.ts,,docs/engineering/flows/onboarding-stage-control.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/onboarding/public/[token]/route.ts,,docs/engineering/flows/onboarding-public-documents.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/onboarding/route.ts,,docs/engineering/flows/onboarding-stage-control.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/openings/[id]/route.ts,,docs/engineering/flows/recruitment.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/openings/public/route.ts,,docs/engineering/flows/recruitment.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/openings/route.ts,,docs/engineering/flows/recruitment.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/probation/alerts/route.ts,,docs/engineering/flows/onboarding-training.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/public-stats/route.ts,,docs/engineering/flows/recruitment.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/recruitment/forms/talent-pool/public/route.ts,,docs/engineering/flows/recruitment.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/recruitment/forms/talent-pool/route.ts,,docs/engineering/flows/recruitment.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/roles/[roleId]/route.ts,,docs/engineering/flows/organization.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/roles/[roleId]/sync-profile/route.ts,,docs/engineering/flows/organization.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/roles/route.ts,,docs/engineering/flows/organization.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/talent/route.ts,,docs/engineering/flows/recruitment.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/termination-accountant/[token]/route.ts,,docs/engineering/flows/termination-audit-payment-closure.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/termination-documents/[token]/route.ts,,docs/engineering/flows/termination-audit-payment-closure.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/terminations/[id]/asset/route.ts,,docs/engineering/flows/termination-audit-payment-closure.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/terminations/[id]/letter/route.ts,,docs/engineering/flows/termination-audit-payment-closure.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/terminations/[id]/route.ts,,docs/engineering/flows/termination-audit-payment-closure.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/terminations/route.ts,,docs/engineering/flows/termination-audit-payment-closure.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/upload/route.ts,,docs/engineering/flows/recruitment.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/hr/vacation-accountant/[token]/route.ts,,docs/engineering/flows/vacation-accountant-dispatch.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/integrations/bizneo/push-schedule/route.ts,,docs/engineering/flows/dp-schedules.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/integrations/bizneo/shift-templates/route.ts,,docs/engineering/flows/dp-schedules.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/integrations/bizneo/sync-taxons/route.ts,,docs/engineering/flows/rh-bizneo.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/integrations/bizneo/sync-users/route.ts,,docs/engineering/flows/rh-bizneo.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/integrations/pdvlegal/filiais/route.ts,,docs/engineering/flows/pdv-sync.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/integrations/pdvlegal/inspect/route.ts,,docs/engineering/flows/pdv-sync.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/integrations/pdvlegal/sync/route.ts,,docs/engineering/flows/pdv-sync.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/jobs/cash-closures/daily-sync/route.ts,,docs/engineering/runtime-surfaces.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/jobs/cash-deposits/reconcile/route.ts,,docs/engineering/runtime-surfaces.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/jobs/documents/retention-reconcile/route.ts,,docs/engineering/runtime-surfaces.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/jobs/financial-budgets/generate/route.ts,,docs/engineering/flows/financial-budgets.md,Orcamentos na main; conferir escopo por acao e gatilho.
api,src/app/api/jobs/financial-inbox/maintenance/route.ts,,docs/engineering/runtime-surfaces.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/jobs/inter/cobrancas/reconcile/route.ts,,docs/engineering/runtime-surfaces.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/jobs/inter/reconcile/route.ts,,docs/engineering/runtime-surfaces.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/jobs/inter/statements/sync/route.ts,,docs/engineering/runtime-surfaces.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/mercadorias/export/route.ts,,docs/engineering/flows/registry.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/mercadorias/route.ts,,docs/engineering/flows/registry.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/observability/client-errors/route.ts,,docs/engineering/observability.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/privacy/incidents/[id]/route.ts,,docs/engineering/access-and-privacy.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/privacy/incidents/route.ts,,docs/engineering/access-and-privacy.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/privacy/requests/[id]/route.ts,,docs/engineering/access-and-privacy.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/privacy/requests/route.ts,,docs/engineering/access-and-privacy.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/processes/route.ts,,docs/engineering/flows/termination-process-center.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/products/[id]/route.ts,,docs/engineering/flows/registry.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/products/barcode/[codigo]/route.ts,,docs/engineering/flows/registry.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/products/barcode/[codigo]/sources/route.ts,,docs/engineering/flows/registry.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/products/route.ts,,docs/engineering/flows/registry.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/profile-compliance/overview/route.ts,,docs/engineering/access-and-privacy.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/profile-compliance/route.ts,,docs/engineering/access-and-privacy.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/public/bio/media/[id]/route.ts,,docs/engineering/flows/settings.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/public/bio/route.ts,,docs/engineering/flows/settings.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/purchasing/[...path]/route.ts,,docs/engineering/flows/purchasing-order-receipt.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/registry/[...path]/route.ts,,docs/engineering/flows/registry.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/registry/cnpj/[cnpj]/route.ts,,docs/engineering/flows/registry.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/rh/employee-profile/[employeeId]/image-voice-consent/route.ts,,docs/engineering/flows/rh-bizneo.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/rh/employee-profile/[employeeId]/route.ts,,docs/engineering/flows/rh-bizneo.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/rh/field-map/route.ts,,docs/engineering/flows/rh-bizneo.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/settings/ai-management/route.ts,,docs/engineering/flows/settings.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/settings/public-bio/media/[id]/route.ts,,docs/engineering/flows/settings.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/settings/public-bio/media/route.ts,,docs/engineering/flows/settings.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/settings/public-bio/route.ts,,docs/engineering/flows/settings.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/signage/asset/[...assetPath]/route.ts,,docs/engineering/flows/signage.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/signage/heartbeat/route.ts,,docs/engineering/flows/signage.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/signage/public/[kioskId]/route.ts,,docs/engineering/flows/signage.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/signage/publish/route.ts,,docs/engineering/flows/signage.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/signage/slides/[slideId]/route.ts,,docs/engineering/flows/signage.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/signage/slides/route.ts,,docs/engineering/flows/signage.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/signage/upload/route.ts,,docs/engineering/flows/signage.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/stock/count-sessions/route.ts,,docs/engineering/flows/stock-count.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/stock/item-requests/[requestId]/route.ts,,docs/engineering/flows/stock-requests-reposition-returns.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/stock/item-requests/route.ts,,docs/engineering/flows/stock-requests-reposition-returns.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/stock/movement-history/route.ts,,docs/engineering/flows/stock-control.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/stock/reposition-activities/[activityId]/finalize/route.ts,,docs/engineering/flows/stock-requests-reposition-returns.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/stock/reposition-activities/[activityId]/reopen-audit/route.ts,,docs/engineering/flows/stock-requests-reposition-returns.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/stock/reposition-activities/[activityId]/reopen-dispatch/route.ts,,docs/engineering/flows/stock-requests-reposition-returns.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/stock/reposition-activities/[activityId]/revert/route.ts,,docs/engineering/flows/stock-requests-reposition-returns.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/stock/reposition-activities/[activityId]/route.ts,,docs/engineering/flows/stock-requests-reposition-returns.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/stock/reposition-activities/route.ts,,docs/engineering/flows/stock-requests-reposition-returns.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/stock/reposition-requests/[requestId]/route.ts,,docs/engineering/flows/stock-requests-reposition-returns.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/stock/reposition-requests/route.ts,,docs/engineering/flows/stock-requests-reposition-returns.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/stock/return-requests/[requestId]/route.ts,,docs/engineering/flows/stock-requests-reposition-returns.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/stock/return-requests/route.ts,,docs/engineering/flows/stock-requests-reposition-returns.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/tasks/[taskId]/route.ts,,docs/engineering/flows/tasks.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/tasks/[taskId]/status/route.ts,,docs/engineering/flows/tasks.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/tasks/navigation/route.ts,,docs/engineering/flows/tasks.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/tasks/projects/[projectId]/route.ts,,docs/engineering/flows/tasks.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/tasks/projects/route.ts,,docs/engineering/flows/tasks.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/tasks/purchase-receipt-sync/route.ts,,docs/engineering/flows/tasks.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/tasks/route.ts,,docs/engineering/flows/tasks.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/tasks/statuses/[statusId]/route.ts,,docs/engineering/flows/tasks.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/tasks/statuses/route.ts,,docs/engineering/flows/tasks.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/tasks/subprojects/[subprojectId]/route.ts,,docs/engineering/flows/tasks.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/tasks/subprojects/route.ts,,docs/engineering/flows/tasks.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/uniforms/deliver/route.ts,,docs/engineering/flows/uniforms.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/uniforms/exchange/route.ts,,docs/engineering/flows/uniforms.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/uniforms/return/route.ts,,docs/engineering/flows/uniforms.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/uniforms/route.ts,,docs/engineering/flows/uniforms.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/uniforms/terms/[id]/route.ts,,docs/engineering/flows/uniforms.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/uploads/operations/route.ts,,docs/engineering/access-and-privacy.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/users/[userId]/route.ts,,docs/engineering/flows/people-access.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/users/route.ts,,docs/engineering/flows/people-access.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/webhooks/autentique/route.ts,,docs/engineering/runtime-surfaces.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/webhooks/inter/banking/route.ts,,docs/engineering/runtime-surfaces.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/webhooks/inter/cobranca/route.ts,,docs/engineering/runtime-surfaces.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/webhooks/resend/route.ts,,docs/engineering/runtime-surfaces.md,Destino de investigacao; conferir metodo e ramo no handler.
api,src/app/api/webhooks/stone/conciliation/route.ts,,docs/engineering/runtime-surfaces.md,Destino de investigacao; conferir metodo e ramo no handler.
function,functions/src/cash-closure-jobs.ts,cashClosureDailySync,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/cash-closure-summaries.ts,cashClosureSummaryReinforcement,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/cash-closure-summaries.ts,cashClosureSummaryWritten,docs/engineering/runtime-surfaces.md,onDocumentWritten; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/cash-deposit-reconciliation-job.ts,cashDepositDailyReconciliation,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/financial-budget-jobs.ts,financialBudgetGeneration,docs/engineering/flows/financial-budgets.md,Orcamentos na main; conferir escopo por acao e gatilho.
function,functions/src/financial-inbox-jobs.ts,financialInboxMaintenance,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,checklistDailyGenerate,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,checklistEscalateTasks,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,checklistMarkOverdue,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,cleanupExpiredActionLogs,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,cleanupExpiredEmployeeDocumentBatches,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,createUser,docs/engineering/runtime-surfaces.md,onCall; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,deleteUser,docs/engineering/runtime-surfaces.md,onCall; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,expireQuotations,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,hourlyPdvSync,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,onProfileChange,docs/engineering/runtime-surfaces.md,onDocumentWritten; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,onReceiptStatusChange,docs/engineering/runtime-surfaces.md,onDocumentWritten; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,onUserProfileChange,docs/engineering/runtime-surfaces.md,onDocumentWritten; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,reactivateUser,docs/engineering/runtime-surfaces.md,onCall; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,reconcileGeneratedDocumentRetention,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,reconcilePdvSalesHistory,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,syncBizneoUsersMonthly,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,syncGoalsForRange,docs/engineering/runtime-surfaces.md,onCall; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/index.ts,terminateUser,docs/engineering/runtime-surfaces.md,onCall; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/inter-cobranca-jobs.ts,interCobrancaReconciliation,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/inter-payment-jobs.ts,interPaymentReconciliation,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/inter-statement-jobs.ts,interStatementSync,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/rh/automations.ts,scheduledDateAlerts,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/rh/automations.ts,scheduledProfileCompletion,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/rh/field-update.ts,onFieldUpdate,docs/engineering/runtime-surfaces.md,onCall; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/rh/propagation.ts,checkFieldMapConsistency,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/rh/sync.ts,manualSyncFromBizneo,docs/engineering/runtime-surfaces.md,onCall; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/rh/sync.ts,syncFromBizneo,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/rh/sync.ts,syncRhAccessCache,docs/engineering/runtime-surfaces.md,onDocumentWritten; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/rh/termination.ts,lgpdScheduledCleanup,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/rh/termination.ts,onTermination,docs/engineering/runtime-surfaces.md,onDocumentWritten; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/stock-min-recalc.ts,recalculateMinimumStock,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/stone-portfolio-job.ts,stonePortfolioDailySync,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/uber-sftp/jobs.ts,uberExpenseCandidateWritten,docs/engineering/runtime-surfaces.md,onDocumentWritten; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/uber-sftp/jobs.ts,uberSftpDailySync,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/uber-sftp/jobs.ts,uberTransactionCandidateWritten,docs/engineering/runtime-surfaces.md,onDocumentWritten; consultar familia e consumidores no guia; deploy nao confirmado.
function,functions/src/vacation-alerts.ts,vacationWorkflowDailyAlerts,docs/engineering/runtime-surfaces.md,onSchedule; consultar familia e consumidores no guia; deploy nao confirmado.
page,src/app/(modules)/escala/page.tsx,,docs/engineering/flows/dp-schedules.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/aso/candidato/[token]/page.tsx,,docs/engineering/flows/onboarding-aso.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/aso/clinica/[token]/page.tsx,,docs/engineering/flows/onboarding-aso.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/catalogo/page.tsx,,docs/engineering/flows/catalog.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
